-6.283185307	-1.667225509
-6.220037716	-1.119580424
-6.156890125	-0.381157931
-6.093742534	0.344185443
-6.030594943	0.862745315
-5.967447352	1.055393425
-5.904299761	0.91622078
-5.84115217	0.552202726
-5.778004579	0.144093941
-5.714856988	-0.117908494
-5.651709397	-0.101524667
-5.588561806	0.220465844
-5.525414215	0.759574798
-5.462266624	1.341161802
-5.399119033	1.764067013
-5.335971442	1.869830461
-5.272823851	1.59769352
-5.20967626	1.006448913
-5.146528669	0.255588098
-5.083381078	-0.447824601
-5.020233487	-0.918349954
-4.957085896	-1.053727239
-4.893938305	-0.867703378
-4.830790714	-0.482940345
-4.767643123	-0.08653259
-4.704495532	0.136478828
-4.64134794	0.068648376
-4.578200349	-0.297888735
-4.515052758	-0.857488563
-4.451905167	-1.426526404
-4.388757576	-1.806194983
-4.325609985	-1.850991792
-4.262462394	-1.519339769
-4.199314803	-0.88891123
-4.136167212	-0.131345276
-4.073019621	0.545003279
-4.00987203	0.964665817
-3.946724439	1.04315865
-3.883576848	0.81368786
-3.820429257	0.413369222
-3.757281666	0.033794424
-3.694134075	-0.146967858
-3.630986484	-0.027470031
-3.567838893	0.380688105
-3.504691302	0.95569132
-3.441543711	1.50667072
-3.37839612	1.839069411
-3.315248529	1.821745109
-3.252100938	1.432727039
-3.188953347	0.767866652
-3.125805756	0.009364413
-3.062658165	-0.635062878
-2.999510574	-1.001526939
-2.936362983	-1.024060899
-2.873215392	-0.754947943
-2.810067801	-0.344387615
-2.74692021	0.013415612
-2.683772619	0.149114075
-2.620625028	-0.021732354
-2.557477437	-0.46813766
-2.494329846	-1.053255861
-2.431182255	-1.580785145
-2.368034664	-1.862278447
-2.304887072	-1.782221698
-2.241739481	-1.338490224
-2.17859189	-0.644242615
-2.115444299	0.109444823
-2.052296708	0.717414676
-1.989149117	1.028857721
-1.926001526	0.996887006
-1.862853935	0.692299151
-1.799706344	0.276883368
-1.736558753	-0.054451448
-1.673411162	-0.142742828
-1.610263571	0.07859608
-1.54711598	0.559458027
-1.483968389	1.149252089
-1.420820798	1.64810871
-1.357673207	1.875494012
-1.294525616	1.732643265
-1.231378025	1.23733048
-1.168230434	0.518986116
-1.105082843	-0.224206438
-1.041935252	-0.791545153
-0.978787661	-1.046673368
-0.91564007	-0.962165165
-0.852492479	-0.626590774
-0.789344888	-0.211725204
-0.726197297	0.088732251
-0.663049706	0.127768143
-0.599902115	-0.142677108
-0.536754524	-0.653824119
-0.473606933	-1.242755877
-0.410459342	-1.70793639
-0.347311751	-1.878475043
-0.28416416	-1.673319991
-0.221016569	-1.130008751
-0.157868978	-0.393054931
-0.094721387	0.334086191
-0.031573796	0.857020594
0.031573796	1.055079444
0.094721387	0.920493424
0.157868978	0.558697509
0.221016569	0.14975421
0.28416416	-0.115748166
0.347311751	-0.104193702
0.410459342	0.213454185
0.473606933	0.750372954
0.536754524	1.332857888
0.599902115	1.75962589
0.663049706	1.871069906
0.726197297	1.604647743
0.789344888	1.017338734
0.852492479	0.267408741
0.91564007	-0.438299268
0.978787661	-0.913490938
1.041935252	-1.054270578
1.105082843	-0.872533706
1.168230434	-0.489510863
1.231378025	-0.091775588
1.294525616	0.135065362
1.357673207	0.072112953
1.420820798	-0.29033372
1.483968389	-0.848211835
1.54711598	-1.418672258
1.610263571	-1.80260384
1.673411162	-1.853217975
1.736558753	-1.527104486
1.799706344	-0.900179348
1.862853935	-0.143000241
1.926001526	0.536117485
1.989149117	0.960692819
2.052296708	1.044528318
2.115444299	0.819005221
2.17859189	0.419930395
2.241739481	0.038550756
2.304887072	-0.146330358
2.368034664	-0.03170836
2.431182255	0.372655351
2.494329846	0.946426833
2.557477437	1.499345063
2.620625028	1.836371348
2.683772619	1.82495035
2.74692021	1.441245914
2.810067801	0.779426775
2.873215392	0.020766322
2.936362983	-0.626875941
2.999510574	-0.998451784
3.062658165	-1.026218158
3.125805756	-0.760677332
3.188953347	-0.350854894
3.252100938	0.009210127
3.315248529	0.149273567
3.37839612	-0.016750204
3.441543711	-0.459698162
3.504691302	-1.04409147
3.567838893	-1.574062499
3.630986484	-1.860508845
3.694134075	-1.786389703
3.757281666	-1.347700348
3.820429257	-0.656006156
3.883576848	0.098380594
3.946724439	0.709979074
4.00987203	1.026683669
4.073019621	0.999785766
4.136167212	0.698361952
4.199314803	0.283173559
4.262462394	-0.050855149
4.325609985	-0.143712041
4.388757576	0.072907911
4.451905167	0.550687486
4.515052758	1.140275544
4.578200349	1.642058682
4.64134794	1.874680188
4.704495532	1.737749269
4.767643123	1.247162952
4.830790714	0.530863011
4.893938305	-0.213560983
4.957085896	-0.784906051
5.020233487	-1.045395104
5.083381078	-0.96575245
5.146528669	-0.632905535
5.20967626	-0.21775729
5.272823851	0.08579706
5.335971442	0.129551372
5.399119033	-0.136328241
5.462266624	-0.644802227
5.525414215	-1.234053985
5.588561806	-1.702623002
5.651709397	-1.878635977
5.714856988	-1.679330976
5.778004579	-1.140389313
5.84115217	-0.404954479
5.904299761	0.323936323
5.967447352	0.851215442
6.030594943	1.054683159
6.093742534	0.924709907
6.156890125	0.565180744
6.220037716	0.155450141
6.283185307	-0.113519069
